Document,Word,DocumentIndex,WordIndex,TfidfValue,WordDifficultyScore,WordDifficulty
Academic Articles,evolution,0,838,0.00870751322692118,0.7,hard
Academic Articles,crucial,0,542,0.007463582765932441,0.58,hard
Academic Articles,vantage,0,2603,0.006622288249173377,0.73,hard
Academic Articles,non,0,1561,0.0037317913829662203,0.04,easy
Academic Articles,summarize,0,2349,0.00248786092197748,0.76,hard
Academic Articles,meso,0,1454,0.00248786092197748,0.76,hard
Academic Articles,form,0,970,0.0014693707378437785,0.0,easy
Academic Articles,panelist,0,1682,0.0037317913829662203,0.76,hard
Academic Articles,overlap,0,1669,0.0037317913829662203,0.64,hard
Academic Articles,output,0,1658,0.002938741475687557,0.42,easy
Academic Articles,synthesis,0,2381,0.00248786092197748,0.72,hard
Academic Articles,keynote,0,1283,0.007463582765932441,0.69,hard
Academic Articles,mainly,0,1396,0.00248786092197748,0.52,easy
Academic Articles,drew,0,706,0.0037317913829662203,0.49,easy
Academic Articles,predictive,0,1805,0.01990288737581984,0.78,hard
Academic Articles,shown,0,2159,0.00870751322692118,0.04,easy
Academic Articles,turner,0,2520,0.012439304609887401,0.67,hard
Academic Articles,stealth,0,2288,0.00248786092197748,0.73,hard
Academic Articles,clear,0,378,0.006612168320297003,0.0,easy
Academic Articles,talk,0,2392,0.001892082356906679,0.0,easy
Academic Articles,explicit,0,865,0.00124393046098874,0.68,hard
Academic Articles,defined,0,581,0.00124393046098874,0.5,easy
Academic Articles,span,0,2223,0.0037317913829662203,0.53,easy
Academic Articles,signal,0,2163,0.0047302058922666975,0.48,easy
Academic Articles,likelihood,0,1345,0.00124393046098874,0.76,hard
Academic Articles,list,0,1357,0.0062196523049437005,0.0,easy
Academic Articles,audience,0,195,0.00248786092197748,0.0,easy
Academic Articles,persistent,0,1731,0.003784164713813358,0.66,hard
Academic Articles,disk,0,669,0.0047302058922666975,0.42,easy
Academic Articles,stream,0,2305,0.0022040561067656677,0.37,easy
Academic Articles,driver,0,711,0.0037317913829662203,0.2,easy
Academic Articles,plus,0,1765,0.0009460411784533395,0.29,easy
Academic Articles,upstream,0,2583,0.00248786092197748,0.74,hard
Academic Articles,parker,0,1689,0.0062196523049437005,0.72,hard
Academic Articles,remote,0,1998,0.014927165531864881,0.39,easy
Academic Articles,spiral,0,2251,0.0037317913829662203,0.55,hard
Academic Articles,chal,0,348,0.0037317913829662203,0.76,hard
Academic Articles,boundary,0,275,0.013683235070876138,0.69,hard
Academic Articles,astronaut,0,177,0.00124393046098874,0.74,hard
Academic Articles,thin,0,2446,0.0009460411784533395,0.03,easy
Academic Articles,host,0,1119,0.0009460411784533395,0.33,easy
Academic Articles,filling,0,928,0.00124393046098874,0.53,easy
Academic Articles,agen,0,71,0.00124393046098874,0.75,hard
Academic Articles,transport,0,2496,0.00995144368790992,0.22,easy
Academic Articles,turbulence,0,2518,0.00497572184395496,0.74,hard
Academic Articles,nonlinear,0,1564,0.0062196523049437005,0.79,hard
Academic Articles,neutral,0,1547,0.021758947104426808,0.51,easy
Academic Articles,ma,0,1381,0.00124393046098874,0.58,hard
Academic Articles,parallel,0,1685,0.00124393046098874,0.24,easy
Academic Articles,team,0,2398,0.003784164713813358,0.09,easy
Academic Articles,serious,0,2126,0.0037317913829662203,0.02,easy
Academic Articles,undertaking,0,2546,0.00124393046098874,0.77,hard
Academic Articles,notion,0,1585,0.00124393046098874,0.53,easy
Academic Articles,hour,0,1122,0.001892082356906679,0.0,easy
Academic Articles,knowing,0,1290,0.0009460411784533395,0.38,easy
Academic Articles,leaf,0,1320,0.00124393046098874,0.31,easy
Academic Articles,give,0,1033,0.007463582765932441,0.0,easy
Academic Articles,feasible,0,915,0.00124393046098874,0.75,hard
Academic Articles,typically,0,2526,0.002938741475687557,0.74,hard
Academic Articles,interaction,0,1225,0.007568329427626716,0.69,hard
Academic Articles,ordered,0,1639,0.00124393046098874,0.49,easy
Academic Articles,increasing,0,1172,0.007568329427626716,0.45,easy
Academic Articles,accuracy,0,21,0.0047302058922666975,0.71,hard
Academic Articles,primary,0,1829,0.0036734268446094462,0.24,easy
Academic Articles,revolve,0,2037,0.00124393046098874,0.72,hard
Academic Articles,emerge,0,766,0.0037317913829662203,0.55,hard
Academic Articles,eruption,0,816,0.0007346853689218892,0.66,hard
Academic Articles,description,0,610,0.00248786092197748,0.52,easy
Academic Articles,day,0,564,0.01028559516490645,0.0,easy
Academic Articles,maximum,0,1434,0.0044081122135313355,0.47,easy
Academic Articles,nonstandard,0,1565,0.00124393046098874,0.75,hard
Academic Articles,variable,0,2605,0.001892082356906679,0.54,easy
Academic Articles,successive,0,2337,0.00248786092197748,0.75,hard
Academic Articles,unusual,0,2577,0.001892082356906679,0.49,easy
Academic Articles,formation,0,973,0.001892082356906679,0.54,easy
Academic Articles,area,0,147,0.0044081122135313355,0.01,easy
Academic Articles,dis,0,656,0.00124393046098874,0.72,hard
Academic Articles,tinct,0,2462,0.00124393046098874,0.74,hard
Academic Articles,done,0,698,0.002838123535360018,0.0,easy
Academic Articles,ecliptic,0,728,0.00870751322692118,0.76,hard
Academic Articles,plane,0,1757,0.006622288249173377,0.05,easy
Academic Articles,related,0,1984,0.0044081122135313355,0.3,easy
Academic Articles,standing,0,2273,0.00124393046098874,0.09,easy
Academic Articles,sheath,0,2142,0.0009460411784533395,0.69,hard
Academic Articles,deflection,0,584,0.0009460411784533395,0.72,hard
Academic Articles,shock,0,2153,0.011352494141440073,0.07,easy
Academic Articles,cruiser,0,543,0.00124393046098874,0.71,hard
Academic Articles,min,0,1471,0.00248786092197748,0.68,hard
Academic Articles,diamond,0,633,0.00124393046098874,0.6,hard
Academic Articles,stereo,0,2293,0.001892082356906679,0.65,hard
Academic Articles,punch,0,1895,0.0037317913829662203,0.45,easy
Academic Articles,vigil,0,2626,0.00124393046098874,0.73,hard
Academic Articles,directly,0,653,0.002938741475687557,0.18,easy
Academic Articles,polarity,0,1771,0.001892082356906679,0.79,hard
Academic Articles,characterize,0,356,0.00497572184395496,0.77,hard
Academic Articles,bow,0,276,0.007463582765932441,0.37,easy
Academic Articles,prior,0,1831,0.003784164713813358,0.4,easy
Academic Articles,random,0,1927,0.00124393046098874,0.47,easy
Academic Articles,sufficiently,0,2343,0.00497572184395496,0.71,hard
Academic Articles,inside,0,1203,0.001892082356906679,0.02,easy
Academic Articles,protective,0,1878,0.0009460411784533395,0.69,hard
Academic Articles,farther,0,909,0.00124393046098874,0.6,hard
Academic Articles,become,0,236,0.0007346853689218892,0.0,easy
Academic Articles,requirement,0,2009,0.00124393046098874,0.65,hard
Academic Articles,ensure,0,796,0.00497572184395496,0.67,hard
Academic Articles,usability,0,2587,0.00248786092197748,0.8,hard
Academic Articles,fast,0,912,0.007463582765932441,0.03,easy
Academic Articles,occur,0,1608,0.006612168320297003,0.48,easy
Academic Articles,rarely,0,1934,0.0037317913829662203,0.47,easy
Academic Articles,flare,0,945,0.0022040561067656677,0.43,easy
Academic Articles,wide,0,2676,0.001892082356906679,0.03,easy
Academic Articles,unfortunately,0,2552,0.00248786092197748,0.23,easy
Academic Articles,manual,0,1409,0.00124393046098874,0.68,hard
Academic Articles,occasionally,0,1606,0.0009460411784533395,0.55,hard
Academic Articles,run,0,2066,0.0007346853689218892,0.0,easy
Academic Articles,ultraviolet,0,2528,0.006622288249173377,0.8,hard
Academic Articles,production,0,1850,0.007463582765932441,0.01,easy
Academic Articles,publicly,0,1892,0.00124393046098874,0.68,hard
Academic Articles,avail,0,206,0.00248786092197748,0.65,hard
Academic Articles,member,0,1450,0.01119537414889866,0.12,easy
Academic Articles,pete,0,1738,0.00124393046098874,0.75,hard
Academic Articles,riley,0,2042,0.00124393046098874,0.77,hard
Academic Articles,cooper,0,505,0.00248786092197748,0.7,hard
Academic Articles,southwest,0,2220,0.001892082356906679,0.65,hard
Academic Articles,institute,0,1208,0.0062196523049437005,0.72,hard
Academic Articles,synchronous,0,2378,0.00248786092197748,0.77,hard
Academic Articles,serial,0,2124,0.00124393046098874,0.59,hard
Academic Articles,interface,0,1230,0.0037317913829662203,0.67,hard
Academic Articles,radial,0,1917,0.00124393046098874,0.71,hard
Academic Articles,left,0,1327,0.002838123535360018,0.0,easy
Academic Articles,flux,0,957,0.012489651271672116,0.46,easy
Academic Articles,change,0,353,0.0022040561067656677,0.0,easy
Academic Articles,limb,0,1348,0.0009460411784533395,0.62,hard
Academic Articles,joint,0,1273,0.00248786092197748,0.3,easy
Academic Articles,bound,0,274,0.00248786092197748,0.14,easy
Academic Articles,ary,0,158,0.00248786092197748,0.76,hard
Academic Articles,thishow,0,2451,0.00124393046098874,0.76,hard
Academic Articles,driven,0,710,0.0037317913829662203,0.45,easy
Academic Articles,mag,0,1387,0.0037317913829662203,0.74,hard
Academic Articles,far,0,906,0.0007346853689218892,0.0,easy
Academic Articles,artificially,0,157,0.00124393046098874,0.81,hard
Academic Articles,visible,0,2629,0.0009460411784533395,0.47,easy
Academic Articles,constrained,0,485,0.00248786092197748,0.75,hard
Academic Articles,topology,0,2475,0.00248786092197748,0.74,hard
Academic Articles,unlike,0,2565,0.00124393046098874,0.37,easy
Academic Articles,front,0,989,0.00124393046098874,0.0,easy
Academic Articles,never,0,1549,0.0009460411784533395,0.0,easy
Academic Articles,measured,0,1442,0.007568329427626716,0.53,easy
Academic Articles,limiting,0,1351,0.00124393046098874,0.73,hard
Academic Articles,angle,0,117,0.0009460411784533395,0.19,easy
Academic Articles,spectropolarimeter,0,2243,0.00124393046098874,0.82,hard
Academic Articles,sporadically,0,2256,0.00124393046098874,0.82,hard
Academic Articles,instrumental,0,1211,0.00124393046098874,0.76,hard
Academic Articles,imager,0,1139,0.007463582765932441,0.78,hard
Academic Articles,oscillation,0,1647,0.0037317913829662203,0.78,hard
Academic Articles,vastly,0,2611,0.00124393046098874,0.72,hard
Academic Articles,narrow,0,1523,0.0009460411784533395,0.13,easy
Academic Articles,slow,0,2188,0.0009460411784533395,0.01,easy
Academic Articles,tiple,0,2463,0.00124393046098874,0.76,hard
Academic Articles,view,0,2624,0.0036734268446094462,0.0,easy
Academic Articles,traveling,0,2500,0.0037317913829662203,0.7,hard
Academic Articles,reside,0,2012,0.00124393046098874,0.72,hard
Academic Articles,longitudinal,0,1369,0.00248786092197748,0.8,hard
Academic Articles,brightness,0,286,0.00124393046098874,0.69,hard
Academic Articles,feature,0,916,0.001892082356906679,0.11,easy
Academic Articles,observer,0,1602,0.0009460411784533395,0.69,hard
Academic Articles,ratio,0,1938,0.00124393046098874,0.61,hard
Academic Articles,expensive,0,859,0.003784164713813358,0.53,easy
Academic Articles,starting,0,2275,0.0014693707378437785,0.23,easy
Academic Articles,ideal,0,1133,0.00124393046098874,0.43,easy
Academic Articles,maya,0,1435,0.00124393046098874,0.75,hard
Academic Articles,middle,0,1464,0.003784164713813358,0.0,easy
Academic Articles,radius,0,1921,0.0047302058922666975,0.66,hard
Academic Articles,recording,0,1960,0.00124393046098874,0.64,hard
Academic Articles,ambiguity,0,105,0.00124393046098874,0.79,hard
Academic Articles,viewpoint,0,2625,0.00124393046098874,0.7,hard
Academic Articles,deforest,0,585,0.00124393046098874,0.79,hard
Academic Articles,eliminate,0,764,0.00124393046098874,0.59,hard
Academic Articles,sampling,0,2075,0.00870751322692118,0.67,hard
Academic Articles,reducing,0,1966,0.001892082356906679,0.68,hard
Academic Articles,vector,0,2613,0.0062196523049437005,0.67,hard
Academic Articles,photosphere,0,1744,0.0037317913829662203,0.79,hard
Academic Articles,chromosphere,0,366,0.00124393046098874,0.79,hard
Academic Articles,advancement,0,56,0.00124393046098874,0.69,hard
Academic Articles,track,0,2480,0.0009460411784533395,0.18,easy
Academic Articles,buildup,0,293,0.00248786092197748,0.68,hard
Academic Articles,dynamo,0,718,0.0037317913829662203,0.76,hard
Academic Articles,overall,0,1664,0.007568329427626716,0.37,easy
Academic Articles,much,0,1516,0.002938741475687557,0.0,easy
Academic Articles,interact,0,1224,0.0014693707378437785,0.76,hard
Academic Articles,interior,0,1232,0.00124393046098874,0.55,hard
Academic Articles,indirect,0,1178,0.00124393046098874,0.67,hard
Academic Articles,cycle,0,555,0.006622288249173377,0.47,easy
Academic Articles,predictability,0,1803,0.0037317913829662203,0.79,hard
Academic Articles,meridional,0,1451,0.0037317913829662203,0.77,hard
Academic Articles,circulation,0,368,0.0037317913829662203,0.67,hard
Academic Articles,clock,0,382,0.00124393046098874,0.28,easy
Academic Articles,consistently,0,478,0.00124393046098874,0.69,hard
Academic Articles,input,0,1202,0.013683235070876138,0.25,easy
Academic Articles,driving,0,712,0.0047302058922666975,0.17,easy
Academic Articles,continuously,0,495,0.00124393046098874,0.74,hard
Academic Articles,irradiance,0,1260,0.01119537414889866,0.82,hard
Academic Articles,soft,0,2199,0.00124393046098874,0.02,easy
Academic Articles,eruptive,0,817,0.001892082356906679,0.73,hard
Academic Articles,great,0,1059,0.001892082356906679,0.0,easy
Academic Articles,enough,0,794,0.0047302058922666975,0.0,easy
Academic Articles,proxy,0,1889,0.00248786092197748,0.33,easy
Academic Articles,capture,0,320,0.006622288249173377,0.43,easy
Academic Articles,spectral,0,2241,0.0037317913829662203,0.73,hard
Academic Articles,estimate,0,823,0.0009460411784533395,0.53,easy
Academic Articles,nick,0,1556,0.0037317913829662203,0.33,easy
Academic Articles,erika,0,812,0.00124393046098874,0.78,hard
Academic Articles,table,0,2385,0.013683235070876138,0.02,easy
Academic Articles,optimal,0,1635,0.00248786092197748,0.73,hard
Academic Articles,believing,0,245,0.00124393046098874,0.72,hard
Academic Articles,exist,0,853,0.002838123535360018,0.31,easy
Academic Articles,come,0,410,0.002938741475687557,0.0,easy
Academic Articles,illuminate,0,1137,0.00124393046098874,0.77,hard
Academic Articles,extent,0,881,0.0014693707378437785,0.3,easy
Academic Articles,direction,0,650,0.0014693707378437785,0.01,easy
Academic Articles,nominal,0,1560,0.001892082356906679,0.64,hard
Academic Articles,faraday,0,907,0.0037317913829662203,0.78,hard
Academic Articles,rotation,0,2062,0.003784164713813358,0.72,hard
Academic Articles,constrain,0,484,0.0037317913829662203,0.75,hard
Academic Articles,synchronic,0,2377,0.00248786092197748,0.76,hard
Academic Articles,solo,0,2203,0.0037317913829662203,0.61,hard
Academic Articles,tomographic,0,2470,0.00124393046098874,0.82,hard
Academic Articles,observationally,0,1599,0.00124393046098874,0.86,hard
Academic Articles,widely,0,2677,0.005676247070720036,0.57,hard
Academic Articles,spaced,0,2222,0.00497572184395496,0.69,hard
Academic Articles,ace,0,24,0.0009460411784533395,0.48,easy
Academic Articles,codex,0,390,0.00124393046098874,0.72,hard
Academic Articles,diagnostic,0,632,0.00124393046098874,0.78,hard
Academic Articles,deep,0,577,0.00995144368790992,0.0,easy
Academic Articles,density,0,601,0.01892082356906679,0.69,hard
Academic Articles,phi,0,1741,0.0009460411784533395,0.74,hard
Academic Articles,polarimetric,0,1770,0.00124393046098874,0.82,hard
Academic Articles,probe,0,1840,0.0037317913829662203,0.63,hard
Academic Articles,magnetograph,0,1392,0.0037317913829662203,0.81,hard
Academic Articles,polarization,0,1772,0.00248786092197748,0.79,hard
Academic Articles,sep,0,2120,0.00870751322692118,-1.0,easy
Academic Articles,propagate,0,1868,0.00248786092197748,0.67,hard
Academic Articles,transported,0,2498,0.00124393046098874,0.77,hard
Academic Articles,without,0,2683,0.007568329427626716,0.0,easy
Academic Articles,likewise,0,1347,0.00124393046098874,0.67,hard
Academic Articles,tested,0,2425,0.00248786092197748,0.61,hard
Academic Articles,performance,0,1718,0.008514370606080054,0.0,easy
Academic Articles,actually,0,37,0.001892082356906679,0.0,easy
Academic Articles,ultimately,0,2527,0.002838123535360018,0.49,easy
Academic Articles,deviate,0,630,0.00124393046098874,0.71,hard
Academic Articles,aberration,0,0,0.0037317913829662203,0.75,hard
Academic Articles,triple,0,2511,0.00248786092197748,0.57,hard
Academic Articles,motion,0,1511,0.002838123535360018,0.06,easy
Academic Articles,flow,0,953,0.005676247070720036,0.22,easy
Academic Articles,always,0,101,0.0047302058922666975,0.0,easy
Academic Articles,outward,0,1663,0.00124393046098874,0.7,hard
Academic Articles,bulk,0,295,0.0037317913829662203,0.56,hard
Academic Articles,velocity,0,2615,0.0007346853689218892,0.75,hard
Academic Articles,thee,0,2431,0.00124393046098874,0.35,easy
Academic Articles,distance,0,678,0.00124393046098874,0.09,easy
Academic Articles,parcel,0,1688,0.00124393046098874,0.36,easy
Academic Articles,going,0,1042,0.002838123535360018,0.0,easy
Academic Articles,completely,0,435,0.00124393046098874,0.01,easy
Academic Articles,miss,0,1479,0.00124393046098874,0.17,easy
Academic Articles,inherent,0,1192,0.00248786092197748,0.67,hard
Academic Articles,disentangle,0,668,0.00124393046098874,0.75,hard
Academic Articles,dealing,0,565,0.001892082356906679,0.5,easy
Academic Articles,arrangement,0,151,0.00124393046098874,0.59,hard
Academic Articles,terry,0,2423,0.00124393046098874,0.68,hard
Academic Articles,larry,0,1300,0.00248786092197748,0.66,hard
Academic Articles,control,0,500,0.006622288249173377,0.0,easy
Academic Articles,element,0,761,0.00124393046098874,0.21,easy
Academic Articles,micro,0,1463,0.00248786092197748,0.76,hard
Academic Articles,rapid,0,1931,0.001892082356906679,0.51,easy
Academic Articles,injection,0,1198,0.00248786092197748,0.73,hard
Academic Articles,wave,0,2647,0.012439304609887401,0.1,easy
Academic Articles,generation,0,1020,0.002838123535360018,0.3,easy
Academic Articles,though,0,2452,0.0007346853689218892,0.0,easy
Academic Articles,notan,0,1580,0.00124393046098874,0.78,hard
Academic Articles,afterthought,0,69,0.00124393046098874,0.76,hard
Academic Articles,adequately,0,49,0.00248786092197748,0.76,hard
Academic Articles,accidental,0,15,0.00124393046098874,0.76,hard
Academic Articles,inadequate,0,1160,0.00248786092197748,0.7,hard
Academic Articles,queue,0,1909,0.00124393046098874,0.68,hard
Academic Articles,considering,0,476,0.00497572184395496,0.49,easy
Academic Articles,therefore,0,2440,0.003784164713813358,0.11,easy
Academic Articles,emergent,0,769,0.00124393046098874,0.74,hard
Academic Articles,reconnection,0,1957,0.00870751322692118,0.82,hard
Academic Articles,unstable,0,2576,0.0009460411784533395,0.66,hard
Academic Articles,configuration,0,463,0.003784164713813358,0.75,hard
Academic Articles,burst,0,297,0.0009460411784533395,0.15,easy
Academic Articles,cold,0,395,0.01119537414889866,0.0,easy
Academic Articles,distribution,0,681,0.007463582765932441,0.22,easy
Academic Articles,outflow,0,1653,0.0037317913829662203,0.72,hard
Academic Articles,cap,0,314,0.00124393046098874,0.46,easy
Academic Articles,convection,0,501,0.00248786092197748,0.77,hard
Academic Articles,feed,0,918,0.00248786092197748,0.17,easy
Academic Articles,dipolar,0,646,0.00124393046098874,0.76,hard
Academic Articles,rigid,0,2040,0.00124393046098874,0.57,hard
Academic Articles,considerable,0,473,0.00124393046098874,0.54,easy
Academic Articles,conversion,0,504,0.00124393046098874,0.57,hard
Academic Articles,mostly,0,1510,0.002838123535360018,0.22,easy
Academic Articles,predict,0,1802,0.0047302058922666975,0.69,hard
Academic Articles,hazardous,0,1089,0.00248786092197748,0.75,hard
Academic Articles,sophisticated,0,2214,0.0009460411784533395,0.7,hard
Academic Articles,previously,0,1827,0.0009460411784533395,0.42,easy
Academic Articles,least,0,1325,0.001892082356906679,0.0,easy
Academic Articles,studied,0,2318,0.00124393046098874,0.54,easy
Academic Articles,dominate,0,697,0.00124393046098874,0.68,hard
Academic Articles,promising,0,1864,0.00248786092197748,0.59,hard
Academic Articles,affordable,0,68,0.00124393046098874,0.78,hard
Academic Articles,pathfinder,0,1705,0.00124393046098874,0.76,hard
Academic Articles,originally,0,1644,0.00124393046098874,0.59,hard
Academic Articles,inclination,0,1162,0.0037317913829662203,0.66,hard
Academic Articles,detector,0,620,0.00124393046098874,0.75,hard
Academic Articles,atom,0,189,0.00248786092197748,0.6,hard
Academic Articles,themis,0,2433,0.00248786092197748,0.76,hard
Academic Articles,coming,0,413,0.002938741475687557,0.01,easy
Academic Articles,commencement,0,414,0.00124393046098874,0.73,hard
Academic Articles,operate,0,1624,0.001892082356906679,0.5,easy
Academic Articles,camera,0,309,0.00124393046098874,0.05,easy
Academic Articles,connect,0,468,0.0037317913829662203,0.49,easy
Academic Articles,differentiation,0,640,0.00124393046098874,0.81,hard
Academic Articles,adiabatic,0,50,0.00124393046098874,0.81,hard
Academic Articles,likely,0,1346,0.005676247070720036,0.06,easy
Academic Articles,macro,0,1383,0.00124393046098874,0.72,hard
Academic Articles,practical,0,1796,0.0037317913829662203,0.47,easy
Academic Articles,running,0,2067,0.00248786092197748,0.0,easy
Academic Articles,outer,0,1652,0.001892082356906679,0.61,hard
Academic Articles,condition,0,456,0.001892082356906679,0.04,easy
Academic Articles,appropriate,0,138,0.0037317913829662203,0.41,easy
Academic Articles,equally,0,805,0.00124393046098874,0.34,easy
Academic Articles,artificial,0,156,0.00497572184395496,0.69,hard
Academic Articles,neural,0,1546,0.0037317913829662203,0.74,hard
Academic Articles,complement,0,432,0.00248786092197748,0.63,hard
Academic Articles,powerful,0,1795,0.001892082356906679,0.18,easy
Academic Articles,hybrid,0,1130,0.00124393046098874,0.7,hard
Academic Articles,emulator,0,776,0.00248786092197748,0.81,hard
Academic Articles,automatic,0,203,0.00124393046098874,0.33,easy
Academic Articles,identification,0,1135,0.00124393046098874,0.67,hard
Academic Articles,detection,0,619,0.00124393046098874,0.71,hard
Academic Articles,quantification,0,1905,0.0062196523049437005,0.8,hard
Academic Articles,cell,0,337,0.00248786092197748,0.0,easy
Academic Articles,voltage,0,2636,0.0014693707378437785,0.71,hard
Academic Articles,degradation,0,586,0.00497572184395496,0.76,hard
Academic Articles,association,0,173,0.00124393046098874,0.54,easy
Academic Articles,linked,0,1355,0.00124393046098874,0.66,hard
Academic Articles,meaning,0,1438,0.0009460411784533395,0.21,easy
Academic Articles,length,0,1329,0.001892082356906679,0.06,easy
Academic Articles,van,0,2602,0.00870751322692118,0.25,easy
Academic Articles,accurately,0,23,0.0009460411784533395,0.71,hard
Academic Articles,upwell,0,2585,0.00124393046098874,0.78,hard
Academic Articles,drag,0,702,0.012298535319893411,0.09,easy
Academic Articles,poorly,0,1778,0.00248786092197748,0.56,hard
Academic Articles,attract,0,193,0.00124393046098874,0.65,hard
Academic Articles,daily,0,557,0.001892082356906679,0.33,easy
Academic Articles,average,0,209,0.0007346853689218892,0.08,easy
Academic Articles,array,0,152,0.00124393046098874,0.61,hard
Academic Articles,altitude,0,100,0.0047302058922666975,0.75,hard
Academic Articles,image,0,1138,0.00497572184395496,0.01,easy
Academic Articles,aurora,0,198,0.0022040561067656677,0.77,hard
Academic Articles,video,0,2623,0.00124393046098874,0.11,easy
Academic Articles,bottom,0,271,0.0037317913829662203,0.11,easy
Academic Articles,fall,0,903,0.001892082356906679,0.0,easy
Academic Articles,concern,0,449,0.00497572184395496,0.26,easy
Academic Articles,munity,0,1519,0.00124393046098874,0.8,hard
Academic Articles,proprietary,0,1873,0.00497572184395496,0.77,hard
Academic Articles,realize,0,1948,0.0009460411784533395,0.17,easy
Academic Articles,utility,0,2595,0.00248786092197748,0.58,hard
Academic Articles,aeronautical,0,62,0.00497572184395496,0.81,hard
Academic Articles,geodesy,0,1022,0.00124393046098874,0.74,hard
Academic Articles,spheric,0,2250,0.0037317913829662203,0.76,hard
Academic Articles,question,0,1908,0.0062196523049437005,0.0,easy
Academic Articles,routinely,0,2064,0.0037317913829662203,0.78,hard
Academic Articles,readily,0,1943,0.00248786092197748,0.66,hard
Academic Articles,share,0,2139,0.00248786092197748,0.0,easy
Academic Articles,flexible,0,950,0.00124393046098874,0.64,hard
Academic Articles,midlatitude,0,1465,0.00248786092197748,0.82,hard
Academic Articles,landing,0,1297,0.00124393046098874,0.61,hard
Academic Articles,assurance,0,176,0.00248786092197748,0.65,hard
Academic Articles,acceptable,0,12,0.00124393046098874,0.63,hard
Academic Articles,prompt,0,1866,0.00124393046098874,0.38,easy
Academic Articles,safety,0,2072,0.0009460411784533395,0.35,easy
Academic Articles,extending,0,880,0.00248786092197748,0.73,hard
Academic Articles,geodetic,0,1023,0.00124393046098874,0.81,hard
Academic Articles,irregularity,0,1261,0.00248786092197748,0.81,hard
Academic Articles,receiver,0,1954,0.00124393046098874,0.67,hard
Academic Articles,theoretical,0,2434,0.00124393046098874,0.79,hard
Academic Articles,radar,0,1916,0.003784164713813358,0.67,hard
Academic Articles,planet,0,1758,0.00248786092197748,0.26,easy
Academic Articles,occultation,0,1607,0.007463582765932441,0.81,hard
Academic Articles,tec,0,2399,0.00497572184395496,0.74,hard
Academic Articles,globe,0,1038,0.0009460411784533395,0.6,hard
Academic Articles,whether,0,2672,0.005676247070720036,0.01,easy
Academic Articles,oblique,0,1595,0.00124393046098874,0.68,hard
Academic Articles,frequency,0,984,0.002938741475687557,0.66,hard
Academic Articles,usable,0,2588,0.00497572184395496,0.71,hard
Academic Articles,passive,0,1701,0.00124393046098874,0.67,hard
Academic Articles,loss,0,1373,0.0037317913829662203,0.0,easy
Academic Articles,delay,0,588,0.007463582765932441,0.52,easy
Academic Articles,systematic,0,2383,0.00497572184395496,0.75,hard
Academic Articles,integration,0,1215,0.00497572184395496,0.65,hard
Academic Articles,snively,0,2193,0.00497572184395496,0.78,hard
Academic Articles,atmo,0,186,0.00124393046098874,0.78,hard
Academic Articles,compositional,0,441,0.00248786092197748,0.83,hard
Academic Articles,shear,0,2140,0.0009460411784533395,0.54,easy
Academic Articles,overwide,0,1673,0.00124393046098874,0.78,hard
Academic Articles,thermo,0,2442,0.00248786092197748,0.78,hard
Academic Articles,acoustic,0,26,0.00124393046098874,0.75,hard
Academic Articles,gravity,0,1058,0.01119537414889866,0.71,hard
Academic Articles,modulate,0,1497,0.00124393046098874,0.72,hard
Academic Articles,continue,0,491,0.0007346853689218892,0.08,easy
Academic Articles,mesh,0,1453,0.0037317913829662203,0.56,hard
Academic Articles,leverage,0,1333,0.001892082356906679,0.68,hard
Academic Articles,handling,0,1079,0.00248786092197748,0.46,easy
Academic Articles,heterogeneous,0,1103,0.0062196523049437005,0.79,hard
Academic Articles,den,0,597,0.00248786092197748,0.66,hard
Academic Articles,parameter,0,1687,0.00124393046098874,0.71,hard
Academic Articles,causing,0,334,0.0022040561067656677,0.66,hard
Academic Articles,decay,0,569,0.0009460411784533395,0.58,hard
Academic Articles,actual,0,36,0.00497572184395496,0.21,easy
Academic Articles,inconsistent,0,1168,0.00248786092197748,0.69,hard
Academic Articles,keeping,0,1279,0.001892082356906679,0.33,easy
Academic Articles,precision,0,1801,0.00124393046098874,0.66,hard
Academic Articles,determination,0,622,0.00124393046098874,0.6,hard
Academic Articles,conjunction,0,467,0.00124393046098874,0.66,hard
Academic Articles,lifetime,0,1338,0.0047302058922666975,0.68,hard
Academic Articles,estimation,0,824,0.00497572184395496,0.75,hard
Academic Articles,net,0,1544,0.00497572184395496,0.01,easy
Academic Articles,aero,0,61,0.00124393046098874,0.76,hard
Academic Articles,nautical,0,1530,0.00124393046098874,0.78,hard
Academic Articles,bill,0,258,0.00124393046098874,0.06,easy
Academic Articles,biggest,0,257,0.00248786092197748,0.41,easy
Academic Articles,relative,0,1986,0.00248786092197748,0.54,easy
Academic Articles,uncertain,0,2532,0.0009460411784533395,0.57,hard
Academic Articles,seasonal,0,2103,0.00124393046098874,0.74,hard
Academic Articles,shift,0,2149,0.00124393046098874,0.11,easy
Academic Articles,mean,0,1437,0.0037317913829662203,0.0,easy
Academic Articles,trigger,0,2508,0.0009460411784533395,0.61,hard
Academic Articles,smaller,0,2191,0.003784164713813358,0.43,easy
Academic Articles,hand,0,1078,0.00124393046098874,0.0,easy
Academic Articles,factor,0,895,0.001892082356906679,0.31,easy
Academic Articles,tying,0,2523,0.00124393046098874,0.74,hard
