Sentence,Title,SourceTextType,SentimentLabel,SentimentScore
and this particular day hed finished drawing the sunspots and he was just about to start measuring the locations on the sun when all of a sudden two bright lights appeared in the middle of one of these magnetic regions hed measuredand hed never seen this before,NprPlanesPowerGridsNews,newsArticle,neutral,0.49038079380989075
and he thought oh theres something wrong with my equipment and he checked it out and quickly realized no its not my equipment,NprPlanesPowerGridsNews,newsArticle,neutral,0.5023148059844971
and the careful observer that he is he wrote down the time  am he was so shocked by this he ran off to find somebody to help verify what he was seeing,NprPlanesPowerGridsNews,newsArticle,neutral,0.4125533103942871
he couldnt find anybody came back and it was already fading,NprPlanesPowerGridsNews,newsArticle,neutral,0.4482676386833191
it lasted all of five minutes,NprPlanesPowerGridsNews,newsArticle,positive,0.41096383333206177
by  am it was doneflatow let me just interrupt to say this is science friday from npr,NprPlanesPowerGridsNews,newsArticle,positive,0.4605441391468048
talking with doug biesecker spinning a yarn about the solar flare of ,NprPlanesPowerGridsNews,newsArticle,neutral,0.42176222801208496
keep goingbiesecker so now he knew something special had happened,NprPlanesPowerGridsNews,newsArticle,positive,0.43095725774765015
and what makes this really remarkable is at a magnetic observatory again when you shake the earths magnetic field you know if you and i had a compass you know it would point to solar north,NprPlanesPowerGridsNews,newsArticle,positive,0.40811318159103394
but if you made a compass that was sensitive enough you would be able to see that that magnetic field was shaking during one of these geomagnetic storms,NprPlanesPowerGridsNews,newsArticle,neutral,0.4252113997936249
and in fact at  am on september nd at the magnetic observatory at kew garden there was a great magnetic stormand carrington said you know a swallow doesnt make a summer but there seems to be a connection here,NprPlanesPowerGridsNews,newsArticle,neutral,0.42308884859085083
so in just hours after he saw a flare on the sun we had a huge in fact the largest ever recorded magnetic storm on the surface of the earth,NprPlanesPowerGridsNews,newsArticle,neutral,0.40122467279434204
it was so strong every magnetic observatory in the world saturated except for one that we know in india and all measurements of that storm are now based on that one,NprPlanesPowerGridsNews,newsArticle,neutral,0.43123406171798706
impactsflatow and what did  yeah,NprPlanesPowerGridsNews,newsArticle,positive,0.41268494725227356
what did itbiesecker rightflatow telegraphs and things like thatbiesecker right,NprPlanesPowerGridsNews,newsArticle,neutral,0.42510199546813965
so the technology of the day was telegraphs,NprPlanesPowerGridsNews,newsArticle,positive,0.4292280972003937
so thats really where most of the impacts were,NprPlanesPowerGridsNews,newsArticle,neutral,0.41268959641456604
you know in pittsburgh the telegraph machines got so hot the operators couldnt touch them,NprPlanesPowerGridsNews,newsArticle,neutral,0.42997774481773376
in philadelphia a telegraph operator received a shock from his equipment,NprPlanesPowerGridsNews,newsArticle,neutral,0.4075660705566406
in boston there was a flame of fire,NprPlanesPowerGridsNews,newsArticle,positive,0.4326423406600952
you know in telegraph stations up and down the east coast the wood got scorched paper burned,NprPlanesPowerGridsNews,newsArticle,neutral,0.42259564995765686
what did the average person see,NprPlanesPowerGridsNews,newsArticle,positive,0.4318988025188446
well aurora,NprPlanesPowerGridsNews,newsArticle,positive,0.538796603679657
in indianapolis the aurora was so bright and so strong you didnt have to look north to see the aurorayou could look at your southern horizon and still see the aurora,NprPlanesPowerGridsNews,newsArticle,neutral,0.44793620705604553
in jamaica it was described as like the light of a fire,NprPlanesPowerGridsNews,newsArticle,positive,0.41775479912757874
its believed that  well in fact its been recorded that sailors saw it just degrees north of the equator and that if weather conditions had been favorable it would have been seen even at the equator,NprPlanesPowerGridsNews,newsArticle,positive,0.40381723642349243
so the entire globe was able to see the aurora on september  flatow wow,NprPlanesPowerGridsNews,newsArticle,positive,0.4622085988521576
do we know why that happened in such a spectacular fashion,NprPlanesPowerGridsNews,newsArticle,positive,0.4235745668411255
whatbiesecker well this particular event was really just the extreme of exactly what happened just this past sunday,NprPlanesPowerGridsNews,newsArticle,positive,0.40539345145225525
associated with that solar flare was one of these coronal mass ejections,NprPlanesPowerGridsNews,newsArticle,neutral,0.44824713468551636
the speed of the coronal mass ejection doesnt tell you exactly how strong the storm will be,NprPlanesPowerGridsNews,newsArticle,neutral,0.42712852358818054
that  for that you need to know the magnetic field in the cme but its a pretty good indicator,NprPlanesPowerGridsNews,newsArticle,positive,0.4142748713493347
and that transit of hours is the fastest ever recorded,NprPlanesPowerGridsNews,newsArticle,positive,0.43076831102371216
and the impulse you know the amount of energy that got dumped into the earths magnetic field was just incredibleflatow do we have a number you can put on even a solar flare that just happened this week how big explosion goes onbiesecker off the  no,NprPlanesPowerGridsNews,newsArticle,positive,0.41659659147262573
i dont have a numberflatow dave you got ithathaway yeahbiesecker yeahhathaway the typical flare if you look at the radiant energy from it is the equivalent of a million megatons of tnt,NprPlanesPowerGridsNews,newsArticle,positive,0.4262438118457794
so thats the energy equivalent of million hiroshima bombsflatow wow,NprPlanesPowerGridsNews,newsArticle,positive,0.4547189474105835
all right,NprPlanesPowerGridsNews,newsArticle,positive,0.44911953806877136
were going to let that sink in for a little bit take a break,NprPlanesPowerGridsNews,newsArticle,positive,0.5190645456314087
well come back more and talk with doug biesecker and david hathaway about the sun and solar events,NprPlanesPowerGridsNews,newsArticle,neutral,0.45499834418296814
our number ,NprPlanesPowerGridsNews,newsArticle,positive,0.5178016424179077
you can tweet us scifri,NprPlanesPowerGridsNews,newsArticle,positive,0.4350723922252655
stay with us,NprPlanesPowerGridsNews,newsArticle,positive,0.4564819931983948
well be right back,NprPlanesPowerGridsNews,newsArticle,positive,0.4747255742549896
soundbite of musicflatow this is science friday from npr,NprPlanesPowerGridsNews,newsArticle,positive,0.4634825587272644
im ira flatow,NprPlanesPowerGridsNews,newsArticle,positive,0.44353634119033813
were talking about solar flares and the sun with david hathaway of nasas marshall space flight center in huntsville and doug biesecker of noaas space weather prediction center in boulder,NprPlanesPowerGridsNews,newsArticle,neutral,0.46569618582725525
and were going to talk a little  a few more minutes because i want to recap,NprPlanesPowerGridsNews,newsArticle,positive,0.4512438476085663
if youve just tuned in there is a big solar flare happening right now in the sun and maybe we can recap it,NprPlanesPowerGridsNews,newsArticle,neutral,0.4347657263278961
david you want to take a shot at it,NprPlanesPowerGridsNews,newsArticle,positive,0.4970126450061798
or doug,NprPlanesPowerGridsNews,newsArticle,positive,0.5298289656639099
who would like to tell us whats going on there nowhathaway doug is probably better at that,NprPlanesPowerGridsNews,newsArticle,positive,0.4479047954082489
hes on top of itflatow ok doug whatbiesecker sureflatow bring us up to datebiesecker right,NprPlanesPowerGridsNews,newsArticle,positive,0.4434907138347626
well i was on top of it until i walked into the studio but what we had on a scale of one to five we measure space weather and the solar flare we had last sunday we measured at two on our solar flare scale or an r the flare we just had is even larger at the r level,NprPlanesPowerGridsNews,newsArticle,neutral,0.41667410731315613
within minutes of that solar flare erupting we started to see radiation particles at very high energies that are starting to hit the earth,NprPlanesPowerGridsNews,newsArticle,neutral,0.47406303882598877
they  the space weather prediction center in our role of course put out a warning as soon as the flare began and in fact put out warnings for the radiation storm before the particles even began to arriveflatow and that happened todaybiesecker so thats happening right now,NprPlanesPowerGridsNews,newsArticle,neutral,0.44794827699661255
so the flare itself is probably practically overhathaway yeahbiesecker the radiation storm will continue,NprPlanesPowerGridsNews,newsArticle,positive,0.4401964545249939
its hard for me to estimate without having seen the data recently how long that will continue,NprPlanesPowerGridsNews,newsArticle,neutral,0.4466708302497864
but what that would cause you know potential impacts to that  when the radiation levels reach sufficient levels those same particles that david talked about coming down and hitting the polar regions causing the aurora that also causes the high frequency communications outages in the polar regions,NprPlanesPowerGridsNews,newsArticle,neutral,0.4427768290042877
and so any airplane flying over there loses their highfrequency radiothe problem there is they cant see those satellite  communication satellites sitting over the equator so in fact they have absolutely no way to communicate if theyre in the polar regions during one of these storms which is why its important that they get the information as quickly as possible because if they have to divert one of those routes its not very cost effectiveflatow david you want to add anythinghathaway no,NprPlanesPowerGridsNews,newsArticle,neutral,0.38746213912963867
its just  i wanted to mention i am in my office so i can see the data and the xrays are well on their way going down but the energetic particles protons in particular are rising rapidlyflatow reaching us on earthhathaway yes,NprPlanesPowerGridsNews,newsArticle,neutral,0.401177316904068
yeah,NprPlanesPowerGridsNews,newsArticle,positive,0.5523967742919922
yeah,NprPlanesPowerGridsNews,newsArticle,positive,0.5523967742919922
these are being measured as we speak atbiesecker righthathaway satellites and geosynchronous orbitflatow and how many  how many watchdog satellites do we have out therebiesecker well for  well noaa those same weather satellites that are taking pictures of the hurricanesflatow rightbiesecker we have space weather sensors on those,NprPlanesPowerGridsNews,newsArticle,neutral,0.41974470019340515
and in fact the flare and the radiation storm are being measured with instruments on those same weather satellites,NprPlanesPowerGridsNews,newsArticle,neutral,0.426353394985199
but we do leverage assets from nasa for example the coronal mass ejection thats associated with this flare we know its headed nowhere towards earth because weve got images of the solar atmosphere from that  from a nasa satellite that show us that thats whats happening,NprPlanesPowerGridsNews,newsArticle,neutral,0.42381584644317627
and we also use those data to help forecast when those coronal mass ejections will hit the earthflatow well be watching over the next hours and people will i guess listen to science friday will know about it because this word is coming out happened within oh just a little bit over an hour ago,NprPlanesPowerGridsNews,newsArticle,neutral,0.41716495156288147
and thank you gentlemen for taking time to alert ushathaway thank you ira for having us onflatow youre welcome,NprPlanesPowerGridsNews,newsArticle,negative,0.42134568095207214
david hathaway is solar astronomer at nasas marshall space flight center in huntsville alabama,NprPlanesPowerGridsNews,newsArticle,neutral,0.42452090978622437
and doug thank you,NprPlanesPowerGridsNews,newsArticle,positive,0.4377152919769287
doug biesecker is physicist at noaas space weather prediction center in boulder coloradobiesecker thank youflatow youre welcome,NprPlanesPowerGridsNews,newsArticle,positive,0.4278111755847931
copyright npr,NprPlanesPowerGridsNews,newsArticle,positive,0.454784631729126
all rights reserved,NprPlanesPowerGridsNews,newsArticle,neutral,0.45640063285827637
visit our website terms of use and permissions pages at wwwnprorg for further information,NprPlanesPowerGridsNews,newsArticle,neutral,0.4057673215866089
npr transcripts are created on a rush deadline by an npr contractor,NprPlanesPowerGridsNews,newsArticle,neutral,0.4323367774486542
this text may not be in its final form and may be updated or revised in the future,NprPlanesPowerGridsNews,newsArticle,neutral,0.4415898323059082
accuracy and availability may vary,NprPlanesPowerGridsNews,newsArticle,neutral,0.4406699538230896
the authoritative record of nprs programming is the audio record,NprPlanesPowerGridsNews,newsArticle,positive,0.40870508551597595
this photo provided by nasa taken by the solar dynamics observatory shows a solar flare the bright flash in the center of the image on oct  ,NprSolarStormNews,newsArticle,positive,0.44274309277534485
solar dynamics observatorynasaap hide caption toggle caption solar dynamics observatorynasaap cape canaveral fla a severe solar storm is headed to earth that could stress power grids even more as the us deals with major backtoback hurricanes space weather forecasters said wednesday,NprSolarStormNews,newsArticle,neutral,0.4713462293148041
the national oceanic and atmospheric administration issued a severe geomagnetic storm watch for thursday into friday after an outburst from the sun was detected earlier this week,NprSolarStormNews,newsArticle,neutral,0.46429839730262756
such a storm could temporarily disrupt power and radio signals,NprSolarStormNews,newsArticle,neutral,0.4812973141670227
noaa has notified operators of power plants and orbiting spacecraft to take precautions,NprSolarStormNews,newsArticle,neutral,0.40738123655319214
it also alerted the federal emergency management agency about possible power disruptions as the organization copes with the devastating aftermath of hurricane helene and gears up for hurricane milton barreling across the gulf of mexico toward florida,NprSolarStormNews,newsArticle,neutral,0.3755003809928894
sponsor message forecasters do not expect the latest solar storm to surpass the one that slammed earth in may the strongest in more than two decades,NprSolarStormNews,newsArticle,neutral,0.44241273403167725
but they wont know for sure until its just million miles ,NprSolarStormNews,newsArticle,neutral,0.41797545552253723
million kilometers away where spacecraft can measure it,NprSolarStormNews,newsArticle,positive,0.44848424196243286
space the huge solar storm is keeping power grid and satellite operators on edge florida is far enough south to avoid any power disruptions from the solar surge unless it gets a lot bigger said scientist rob steenburgh of noaas space weather prediction center,NprSolarStormNews,newsArticle,neutral,0.5011847019195557
that adds a little bit more to the comfort level steenburgh said,NprSolarStormNews,newsArticle,positive,0.4404652714729309
why were here is to let them know so that they can prepare,NprSolarStormNews,newsArticle,neutral,0.445382297039032
experts are more concerned about potential effects to the power grids in areas slammed by hurricane helene two weeks ago said noaa space weather forecaster shawn dahl,NprSolarStormNews,newsArticle,neutral,0.45646893978118896
the storm also may trigger northern lights as far south in the us as the lower midwest and northern california though exact locations and times are uncertain according to noaa,NprSolarStormNews,newsArticle,neutral,0.5093346238136292
skygazers are reminded to point their smartphones upward for photos the devices often can capture auroras that human eyes cannot,NprSolarStormNews,newsArticle,positive,0.4161825180053711
mays solar storm produced dazzling auroras across the northern hemisphere and resulted in no major disruptions,NprSolarStormNews,newsArticle,neutral,0.45574507117271423
the sun is near the peak of its current year cycle sparking all the recent solar activity,NprSolarStormNews,newsArticle,negative,0.3796308934688568
a huge solar flare the largest since  has been spotted erupting from the suns surfacesolar flares are made up of electromagnetic radiation that travel from the sun at the speed of light and can reach earth in about eight minutesthey can disrupt some radio communications and satellites but most of us are unlikely to see those effectsthere is also a chance that northern latitudes could see the northern lights this weekend as two geomagnetic storms are predicted to hit earthsolar flares do not cause the northern lights,BbcNorthernLightsNews,newsArticle,neutral,0.4300568103790283
they are caused by a phenomenon called coronal mass ejections cmes that erupt from an active sun spotcombined with flares they can create solar storms that interact with earths magnetic field or magnetospherethe cmes spew out plasma and magnetic field and up to billions of tons of material that can hit earth,BbcNorthernLightsNews,newsArticle,neutral,0.4638896882534027
as our magnetosphere repels the storm it creates the aurorathere is the potential for a coronal mass ejection to arrive at earth late on friday or early on saturday which could lead to visible aurora for scotland northern ireland and parts of northern england said met office space weather manager krista hammonda second cme is likely to hit earth on saturday and sunday associated with the solar flare which is rated xthat means enhanced auroral visibility is possible further south across central england and similar latitudes though cloud and rain could hamper viewing potential for some says krista hammondin the us aurora might be seen in the northern states and from the midwest to oregon according to noaas space weather prediction centrethe x solar flare emitted is the largest categorised by nasa,BbcNorthernLightsNews,newsArticle,neutral,0.40986689925193787
the smallest is b followed by c m and x the scale ranks from to  so x is the most powerful in nasas rankingthe sun is approaching something called solar maximum which is when it is most active in an year cycleas the sun continues in this active phase earth is more likely to be hit by strong geomagnetic storms meaning there is higher chance of seeing the aurora borealis for the next few monthsbut scientists only know if solar maximum has happened six months after the event because they use six months of data analysing the intensity and frequency of sun spotscurrent predictions suggest we could reach solar maximum at the end of or early bbc weather presenter simon king says the uk weather does not look good for people hoping to spot the aurora this weekendit would just be the far northeast of scotland getting the odd break in the cloud for a short time he saysif activity turns out to be a bit stronger the best of the clear skies on friday night will be more towards central and south englandhe says clouds may hamper viewings on saturday night despite the evening starting with a lot of clear skiescopyright bbc,BbcNorthernLightsNews,newsArticle,neutral,0.4183472990989685
all rights reserved,BbcNorthernLightsNews,newsArticle,neutral,0.45640063285827637
the bbc is not responsible for the content of external sites,BbcNorthernLightsNews,newsArticle,neutral,0.42941850423812866
read about our approach to external linking,BbcNorthernLightsNews,newsArticle,positive,0.44949817657470703
after years of relative somnolence the sun is beginning to stir,AstronomyEnsembleForecastingNews,newsArticle,negative,0.4315163195133209
by the time its fully awake in about months the team at nasas goddard space flight center in greenbelt maryland who are charged with researching and tracking solar activity will have at their disposal a greatly enhanced forecasting capability,AstronomyEnsembleForecastingNews,newsArticle,positive,0.402248352766037
goddards space weather laboratory recently received support under nasas space technology program gamechanging program to implement ensemble forecasting a computer technique already used by meteorologists to track potential paths and impacts of hurricanes and other severe weather events,AstronomyEnsembleForecastingNews,newsArticle,negative,0.4057173430919647
instead of analyzing one set of solarstorm conditions as is the case now goddard forecasters will be able to simultaneously produce as many as computerized forecasts by calculating multiple possible conditions or in the parlance of heliophysicists parameters,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.41626226902008057
just as important they will be able to do this quickly and use the information to provide alerts of space weather storms that could potentially be harmful to astronauts and nasa spacecraft,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.4245588183403015
space weather alerts are available now but we want to make them better said michael hesse from goddards space weather laboratory,AstronomyEnsembleForecastingNews,newsArticle,negative,0.398571640253067
ensemble forecasting will provide a distribution of arrival times which will improve the reliability of forecasts,AstronomyEnsembleForecastingNews,newsArticle,positive,0.40491220355033875
this is important,AstronomyEnsembleForecastingNews,newsArticle,positive,0.5006073713302612
society is relying more so than ever on space,AstronomyEnsembleForecastingNews,newsArticle,positive,0.48825469613075256
communications navigation electricalpower generation all are all susceptible to space weather,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.43013742566108704
once its implemented there will be nothing like this in the world,AstronomyEnsembleForecastingNews,newsArticle,positive,0.4684033691883087
no one has done ensemble forecasting for space weather,AstronomyEnsembleForecastingNews,newsArticle,positive,0.40726956725120544
the stateoftheart capability which hesses group is implementing now and expects to complete within three years couldnt come too soon either,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.43445441126823425
sun growing restlesssince the sun reached its solar minimum in the period when the number of sunspots is lowest it has begun to awaken from its slumber,AstronomyEnsembleForecastingNews,newsArticle,positive,0.42398497462272644
on august  the sun unleashed a near xclass solar flare that erupted near an earthfacing sunspot,AstronomyEnsembleForecastingNews,newsArticle,positive,0.3921011686325073
although flares dont always produce coronal mass ejections cmes gigantic bubbles of charged particles that can carry up to billion tons of matter and accelerate to several million miles per hour as they erupt from the suns atmosphere and stream through interplanetary space this one did,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.43250200152397156
the cme overtook two previous cmes all occurring within hours and combined into a triple threat,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.4496508538722992
luckily for people on earth the cmes produced only a moderate geomagnetic storm when solar particles streamed down the field lines toward earths poles and collided with atoms of nitrogen and oxygen in the atmosphere,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.4379742741584778
even so it was the strongest storm in many years said antti pulkkinen one of the laboratorys chief forecasters,AstronomyEnsembleForecastingNews,newsArticle,negative,0.4469471573829651
however the repercussions could be far worse in the future,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.45835521817207336
as part of its year cycle the sun is entering solar maximum the period of greatest activity,AstronomyEnsembleForecastingNews,newsArticle,positive,0.4101119637489319
it is expected to peak in ,AstronomyEnsembleForecastingNews,newsArticle,negative,0.4554079473018646
during this time more powerful cmes often associated with m and xclass flare events become more numerous and can affect any planet or spacecraft in its path,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.49616482853889465
in the past solar storms have disrupted power grids on earth and damaged instrumentation on satellites,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.4685567617416382
they also can be harmful to astronauts if they are not warned to take protective cover,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.4376043677330017
no one knows exactly what the sun will do pulkkinen said,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.4418821334838867
we cant even tell in a week let alone a year or two what the sun will do,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.4385673701763153
all we know is that the sun will be more active,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.41040486097335815
given the expected uptick in activity hesse pulkkinen and yihua zheng another chief forecaster were anxious to enhance their forecasting acumen,AstronomyEnsembleForecastingNews,newsArticle,negative,0.38945508003234863
they partnered with the space radiation analysis group at nasas johnson space center in houston texas which is responsible for ensuring that astronauts exposure to deadly radiation remains below established safety levels and won nasa funding to develop the integrated advanced alertwarning systems for solar proton events,AstronomyEnsembleForecastingNews,newsArticle,negative,0.41812923550605774
weaknesses in current systemensemble forecasting holds the key to an enhanced alert systemhesse said,AstronomyEnsembleForecastingNews,newsArticle,positive,0.46913275122642517
we agreed that this was the way to go,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.44541436433792114
currently the laboratory is running one cme model calculating one set of parameters at a time,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.42715218663215637
the parameters are derived from near realtime data gathered by nasas solar dynamics observatory the solar terrestrial relations observatory and the solar and heliospheric observatory among others,AstronomyEnsembleForecastingNews,newsArticle,positive,0.4249562621116638
but since all of these are scientific research missions we have no guarantee of a continuous realtime data stream zheng said,AstronomyEnsembleForecastingNews,newsArticle,positive,0.43544745445251465
furthermore imperfections exist in the data,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.41239553689956665
these imperfections grow over time leading to forecasts that dont agree with the evolution of actual conditions,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.4484180212020874
for nasa the air force and other organizations that use goddards forecasts to decide whether steps are needed to protect space assets and astronauts uncertainty is as unwelcome as the storm itself,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.4159170985221863
ensemble forecasting however overcomes the weaknesses by allowing forecasters to tweak the conditions,AstronomyEnsembleForecastingNews,newsArticle,negative,0.3823118209838867
generating different parameters is easy just varying a little bit of all parameters involved in characterizing a cme such as its speed propagation direction and angular extent zheng said,AstronomyEnsembleForecastingNews,newsArticle,positive,0.4039309322834015
in essence the multiple forecasts provide information on the different ways the cme can evolve over the next few hours,AstronomyEnsembleForecastingNews,newsArticle,positive,0.44092366099357605
well be able to characterize the uncertainties in our forecasts which is almost as important as the forecast itselfpulkkinen said,AstronomyEnsembleForecastingNews,newsArticle,positive,0.4527915418148041
the team has already installed new computer systems to run the varying calculations and hopes to develop the ability to generate more specialized forecasts,AstronomyEnsembleForecastingNews,newsArticle,positive,0.392343670129776
we recognize there is a huge gap in our current capability pulkkinen said,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.41264694929122925
we certainly dont want to miss the solar maximum with this capability,AstronomyEnsembleForecastingNews,newsArticle,neutral,0.4636360704898834
were really pushing the envelope to have it done,AstronomyEnsembleForecastingNews,newsArticle,positive,0.4643440842628479
when we do well be the first in the world to have it,AstronomyEnsembleForecastingNews,newsArticle,positive,0.4929914176464081
when this forecasting technique is verified and validated by nasas space weather laboratory the capability will be made available to noaas space weather prediction center which is responsible for issuing national space weather alerts,AstronomyEnsembleForecastingNews,newsArticle,positive,0.44298744201660156
nasas goal to understand and track space weather activity will enable a greatly enhanced forecasting capability for us interests,AstronomyEnsembleForecastingNews,newsArticle,positive,0.39212632179260254
on feb   spacex launched satellites as part of elon musks starlink internet project most of which burned up in the atmosphere days later,AstronomySolarStormsNews,newsArticle,neutral,0.4097234308719635
the cause of this more than us million failure was a geomagnetic storm caused by the sun,AstronomySolarStormsNews,newsArticle,neutral,0.42846474051475525
geomagnetic storms occur when space weather hits and interacts with the earth,AstronomySolarStormsNews,newsArticle,neutral,0.4335079789161682
space weather is caused by fluctuations within the sun that blast electrons protons and other particles into space,AstronomySolarStormsNews,newsArticle,neutral,0.4304739832878113
i study the hazards space weather poses to spacebased assets and how scientists can improve the models and prediction of space weather to protect against these hazards,AstronomySolarStormsNews,newsArticle,neutral,0.41380181908607483
when space weather reaches earth it triggers many complicated processes that can cause a lot of trouble for anything in orbit,AstronomySolarStormsNews,newsArticle,neutral,0.45423924922943115
and engineers like me are working to better understand these risks and defend satellites against them,AstronomySolarStormsNews,newsArticle,positive,0.41655951738357544
the sun occasionally blasts huge amounts of particles into space during active events like solar flares and coronal mass ejections,AstronomySolarStormsNews,newsArticle,neutral,0.48593947291374207
what causes space weather,AstronomySolarStormsNews,newsArticle,neutral,0.3953219950199127
the sun is always releasing a steady amount of charged particles into space,AstronomySolarStormsNews,newsArticle,positive,0.4029424488544464
this is called the solar wind,AstronomySolarStormsNews,newsArticle,positive,0.46367979049682617
solar wind also carries with it the solar magnetic field,AstronomySolarStormsNews,newsArticle,positive,0.4164717495441437
sometimes localized fluctuations on the sun will hurl unusually strong bursts of particles in a particular direction,AstronomySolarStormsNews,newsArticle,neutral,0.4510727524757385
if earth happens to be in the path of the enhanced solar wind generated by one of these events and gets hit you get a geomagnetic storm,AstronomySolarStormsNews,newsArticle,neutral,0.4301232695579529
the two most common causes of geomagnetic storms are coronal mass ejections explosions of plasma from the surface of the sun and solar wind that escapes through coronal holes spots of low density in the suns outer atmosphere,AstronomySolarStormsNews,newsArticle,neutral,0.4431992769241333
the speed at which the ejected plasma or solar wind arrives at earth is an important factor the faster the speed the stronger the geomagnetic storm,AstronomySolarStormsNews,newsArticle,positive,0.4507012367248535
normally solar wind travels at roughly  mph ,AstronomySolarStormsNews,newsArticle,positive,0.4589037299156189
million kph,AstronomySolarStormsNews,newsArticle,positive,0.4798213839530945
but strong solar events can release winds up to five times as fast,AstronomySolarStormsNews,newsArticle,neutral,0.4407314956188202
the strongest geomagnetic storm on record was caused by a coronal mass ejection in september ,AstronomySolarStormsNews,newsArticle,neutral,0.46680837869644165
when the mass of particles hit earth they caused electrical surges in telegraph lines that shocked operators and in some extreme cases actually set telegraph instruments on fire,AstronomySolarStormsNews,newsArticle,neutral,0.4656425714492798
research suggests that if a geomagnetic storm of this magnitude hit earth today it would cause roughly trillion in damagea magnetic shield emissions from the sun including the solar wind would be incredibly dangerous to any life form unlucky enough to be directly exposed to them,AstronomySolarStormsNews,newsArticle,neutral,0.4433876574039459
thankfully earths magnetic field does a lot to protect humanity,AstronomySolarStormsNews,newsArticle,positive,0.42190566658973694
the first thing solar wind hits as it approaches earth is the magnetosphere,AstronomySolarStormsNews,newsArticle,neutral,0.4544661045074463
this region surrounding the earths atmosphere is filled with plasma made of electrons and ions,AstronomySolarStormsNews,newsArticle,neutral,0.45465388894081116
its dominated by the planets strong magnetic field,AstronomySolarStormsNews,newsArticle,positive,0.4424038231372833
when solar wind hits the magnetosphere it transfers mass energy and momentum into this layer,AstronomySolarStormsNews,newsArticle,neutral,0.4622381925582886
the magnetosphere can absorb most of the energy from the everyday level of solar wind,AstronomySolarStormsNews,newsArticle,positive,0.4264157712459564
but during strong storms it can get overloaded and transfer excess energy to the upper layers of earths atmosphere near the poles,AstronomySolarStormsNews,newsArticle,neutral,0.44963350892066956
this redirection of energy to the poles is what results in fantastic aurora events but it also causes changes in the upper atmosphere that can harm space assetsdangers to whats in orbit there a few different ways geomagnetic storms threaten orbiting satellites that serve people on the ground daily,AstronomySolarStormsNews,newsArticle,neutral,0.422549307346344
when the atmosphere absorbs energy from magnetic storms it heats up and expands upward,AstronomySolarStormsNews,newsArticle,neutral,0.44645678997039795
this expansion significantly increases the density of the thermosphere the layer of the atmosphere that extends from about miles  kilometers to roughly miles  km above the surface of the earth,AstronomySolarStormsNews,newsArticle,negative,0.4098098576068878
higher density means more drag which can be a problem for satellitesstarlink satellites are released in batches and were destroyed in early february because of a geomagnetic storm,AstronomySolarStormsNews,newsArticle,neutral,0.4679829776287079
spacex via wikimediacommons this situation is exactly what led to the demise of the the spacex starlink satellites in february,AstronomySolarStormsNews,newsArticle,neutral,0.4192942976951599
starlink satellites are dropped off by falcon rockets into a lowaltitude orbit typically somewhere between and miles  and km above the earths surface,AstronomySolarStormsNews,newsArticle,neutral,0.4119102358818054
the satellites then use onboard engines to slowly overcome the force of drag and raise themselves to their final altitude of approximately miles  km,AstronomySolarStormsNews,newsArticle,positive,0.3968999683856964
the latest batch of starlink satellites encountered a geomagnetic storm while still in very lowearth orbit,AstronomySolarStormsNews,newsArticle,neutral,0.4421699047088623
their engines could not overcome the significantly increased drag and the satellites began slowly falling toward earth and eventually burned up in the atmosphere,AstronomySolarStormsNews,newsArticle,neutral,0.5070462822914124
drag is just one hazard that space weather poses to spacebased assets,AstronomySolarStormsNews,newsArticle,neutral,0.40786299109458923
the significant increase in highenergy electrons within the magnetosphere during strong geomagnetic storms means more electrons will penetrate the shielding on a spacecraft and accumulate within its electronics,AstronomySolarStormsNews,newsArticle,neutral,0.46094653010368347
this buildup of electrons can discharge in what is basically a small lightning strike and damage electronics,AstronomySolarStormsNews,newsArticle,neutral,0.42858943343162537
penetrating radiation or charged particles in the magnetosphere even during mild geomagnetic storms can also alter the output signal from electronic devices,AstronomySolarStormsNews,newsArticle,neutral,0.42460179328918457
this phenomenon can cause errors in any part of a spacecrafts electronics system and if the error occurs in something critical the entire satellite can fail,AstronomySolarStormsNews,newsArticle,neutral,0.4198187291622162
small errors are common and usually fixable but total failures though rare do happen,AstronomySolarStormsNews,newsArticle,neutral,0.40894636511802673
